ArraySize,ArrayType,Algorithm,Threshold,TimeMs
28400,AlmostSorted,StandardMerge,0,4.000000
28400,ReverseSorted,StandardMerge,0,4.000000
28400,Random,Hybrid,10,656.000000
28400,AlmostSorted,Hybrid,10,2.000000
28400,ReverseSorted,Hybrid,10,1287.000000
28400,Random,Hybrid,50,672.000000
28400,AlmostSorted,Hybrid,50,2.000000
28400,ReverseSorted,Hybrid,50,1402.000000
28500,Random,StandardMerge,0,6.000000
28500,AlmostSorted,StandardMerge,0,8.000000
28500,ReverseSorted,StandardMerge,0,10.000000
28500,Random,Hybrid,10,671.000000
28500,AlmostSorted,Hybrid,10,2.000000
28500,ReverseSorted,Hybrid,10,1367.000000
28500,Random,Hybrid,50,738.000000
28500,AlmostSorted,Hybrid,50,2.000000
28500,ReverseSorted,Hybrid,50,1387.000000
28600,Random,StandardMerge,0,6.000000
28600,AlmostSorted,StandardMerge,0,4.000000
28600,ReverseSorted,StandardMerge,0,10.000000
28600,Random,Hybrid,10,713.000000
28600,AlmostSorted,Hybrid,10,2.000000
28600,ReverseSorted,Hybrid,10,1419.000000
28600,Random,Hybrid,50,698.000000
28600,AlmostSorted,Hybrid,50,2.000000
28600,ReverseSorted,Hybrid,50,1382.000000
28700,Random,StandardMerge,0,6.000000
28700,AlmostSorted,StandardMerge,0,4.000000
28700,ReverseSorted,StandardMerge,0,9.000000
28700,Random,Hybrid,10,708.000000
28700,AlmostSorted,Hybrid,10,2.000000
28700,ReverseSorted,Hybrid,10,1392.000000
28700,Random,Hybrid,50,694.000000
28700,AlmostSorted,Hybrid,50,2.000000
28700,ReverseSorted,Hybrid,50,1437.000000
28800,Random,StandardMerge,0,7.000000
28800,AlmostSorted,StandardMerge,0,4.000000
28800,ReverseSorted,StandardMerge,0,4.000000
28800,Random,Hybrid,10,709.000000
28800,AlmostSorted,Hybrid,10,2.000000
28800,ReverseSorted,Hybrid,10,1387.000000
28800,Random,Hybrid,50,734.000000
28800,AlmostSorted,Hybrid,50,2.000000
28800,ReverseSorted,Hybrid,50,1397.000000
28900,Random,StandardMerge,0,6.000000
28900,AlmostSorted,StandardMerge,0,7.000000
28900,ReverseSorted,StandardMerge,0,4.000000
28900,Random,Hybrid,10,719.000000
28900,AlmostSorted,Hybrid,10,2.000000
28900,ReverseSorted,Hybrid,10,1433.000000
28900,Random,Hybrid,50,732.000000
28900,AlmostSorted,Hybrid,50,2.000000
28900,ReverseSorted,Hybrid,50,1396.000000
29000,Random,StandardMerge,0,10.000000
29000,AlmostSorted,StandardMerge,0,4.000000
29000,ReverseSorted,StandardMerge,0,14.000000
29000,Random,Hybrid,10,716.000000
29000,AlmostSorted,Hybrid,10,2.000000
29000,ReverseSorted,Hybrid,10,1445.000000
29000,Random,Hybrid,50,725.000000
29000,AlmostSorted,Hybrid,50,2.000000
29000,ReverseSorted,Hybrid,50,1429.000000
29100,Random,StandardMerge,0,31.000000
29100,AlmostSorted,StandardMerge,0,6.000000
29100,ReverseSorted,StandardMerge,0,6.000000
29100,Random,Hybrid,10,724.000000
29100,AlmostSorted,Hybrid,10,2.000000
29100,ReverseSorted,Hybrid,10,1453.000000
29100,Random,Hybrid,50,772.000000
29100,AlmostSorted,Hybrid,50,2.000000
29100,ReverseSorted,Hybrid,50,1438.000000
29200,Random,StandardMerge,0,6.000000
29200,AlmostSorted,StandardMerge,0,6.000000
29200,ReverseSorted,StandardMerge,0,5.000000
29200,Random,Hybrid,10,781.000000
29200,AlmostSorted,Hybrid,10,2.000000
29200,ReverseSorted,Hybrid,10,1457.000000
29200,Random,Hybrid,50,727.000000
29200,AlmostSorted,Hybrid,50,2.000000
29200,ReverseSorted,Hybrid,50,1455.000000
29300,Random,StandardMerge,0,6.000000
29300,AlmostSorted,StandardMerge,0,4.000000
29300,ReverseSorted,StandardMerge,0,4.000000
29300,Random,Hybrid,10,688.000000
29300,AlmostSorted,Hybrid,10,2.000000
29300,ReverseSorted,Hybrid,10,1334.000000
29300,Random,Hybrid,50,700.000000
29300,AlmostSorted,Hybrid,50,2.000000
29300,ReverseSorted,Hybrid,50,1480.000000
29400,Random,StandardMerge,0,9.000000
29400,AlmostSorted,StandardMerge,0,4.000000
29400,ReverseSorted,StandardMerge,0,5.000000
29400,Random,Hybrid,10,715.000000
29400,AlmostSorted,Hybrid,10,4.000000
29400,ReverseSorted,Hybrid,10,1471.000000
29400,Random,Hybrid,50,717.000000
29400,AlmostSorted,Hybrid,50,2.000000
29400,ReverseSorted,Hybrid,50,1667.000000
29500,Random,StandardMerge,0,11.000000
29500,AlmostSorted,StandardMerge,0,4.000000
29500,ReverseSorted,StandardMerge,0,9.000000
29500,Random,Hybrid,10,813.000000
29500,AlmostSorted,Hybrid,10,2.000000
29500,ReverseSorted,Hybrid,10,1618.000000
29500,Random,Hybrid,50,730.000000
29500,AlmostSorted,Hybrid,50,2.000000
29500,ReverseSorted,Hybrid,50,1545.000000
29600,Random,StandardMerge,0,8.000000
29600,AlmostSorted,StandardMerge,0,4.000000
29600,ReverseSorted,StandardMerge,0,4.000000
29600,Random,Hybrid,10,723.000000
29600,AlmostSorted,Hybrid,10,2.000000
29600,ReverseSorted,Hybrid,10,1445.000000
29600,Random,Hybrid,50,749.000000
29600,AlmostSorted,Hybrid,50,2.000000
29600,ReverseSorted,Hybrid,50,1456.000000
29700,Random,StandardMerge,0,7.000000
29700,AlmostSorted,StandardMerge,0,4.000000
29700,ReverseSorted,StandardMerge,0,4.000000
29700,Random,Hybrid,10,698.000000
29700,AlmostSorted,Hybrid,10,2.000000
29700,ReverseSorted,Hybrid,10,1428.000000
29700,Random,Hybrid,50,717.000000
29700,AlmostSorted,Hybrid,50,2.000000
29700,ReverseSorted,Hybrid,50,1416.000000
29800,Random,StandardMerge,0,7.000000
29800,AlmostSorted,StandardMerge,0,5.000000
29800,ReverseSorted,StandardMerge,0,5.000000
29800,Random,Hybrid,10,729.000000
29800,AlmostSorted,Hybrid,10,2.000000
29800,ReverseSorted,Hybrid,10,1752.000000
29800,Random,Hybrid,50,921.000000
29800,AlmostSorted,Hybrid,50,2.000000
29800,ReverseSorted,Hybrid,50,1783.000000
29900,Random,StandardMerge,0,8.000000
29900,AlmostSorted,StandardMerge,0,4.000000
29900,ReverseSorted,StandardMerge,0,4.000000
29900,Random,Hybrid,10,815.000000
29900,AlmostSorted,Hybrid,10,2.000000
29900,ReverseSorted,Hybrid,10,1689.000000
29900,Random,Hybrid,50,915.000000
29900,AlmostSorted,Hybrid,50,2.000000
29900,ReverseSorted,Hybrid,50,1712.000000
30000,Random,StandardMerge,0,7.000000
30000,AlmostSorted,StandardMerge,0,6.000000
30000,ReverseSorted,StandardMerge,0,4.000000
30000,Random,Hybrid,10,799.000000
30000,AlmostSorted,Hybrid,10,2.000000
30000,ReverseSorted,Hybrid,10,1415.000000
30000,Random,Hybrid,50,770.000000
30000,AlmostSorted,Hybrid,50,2.000000
30000,ReverseSorted,Hybrid,50,1490.000000
30100,Random,StandardMerge,0,8.000000
30100,AlmostSorted,StandardMerge,0,4.000000
30100,ReverseSorted,StandardMerge,0,5.000000
30100,Random,Hybrid,10,776.000000
30100,AlmostSorted,Hybrid,10,2.000000
30100,ReverseSorted,Hybrid,10,1447.000000
30100,Random,Hybrid,50,742.000000
30100,AlmostSorted,Hybrid,50,1.000000
30100,ReverseSorted,Hybrid,50,1428.000000
30200,Random,StandardMerge,0,10.000000
30200,AlmostSorted,StandardMerge,0,4.000000
30200,ReverseSorted,StandardMerge,0,4.000000
30200,Random,Hybrid,10,710.000000
30200,AlmostSorted,Hybrid,10,1.000000
30200,ReverseSorted,Hybrid,10,1479.000000
30200,Random,Hybrid,50,696.000000
30200,AlmostSorted,Hybrid,50,1.000000
30200,ReverseSorted,Hybrid,50,1440.000000
30300,Random,StandardMerge,0,7.000000
30300,AlmostSorted,StandardMerge,0,4.000000
30300,ReverseSorted,StandardMerge,0,4.000000
30300,Random,Hybrid,10,740.000000
30300,AlmostSorted,Hybrid,10,1.000000
30300,ReverseSorted,Hybrid,10,1478.000000
30300,Random,Hybrid,50,759.000000
30300,AlmostSorted,Hybrid,50,1.000000
30300,ReverseSorted,Hybrid,50,1535.000000
30400,Random,StandardMerge,0,9.000000
30400,AlmostSorted,StandardMerge,0,4.000000
30400,ReverseSorted,StandardMerge,0,4.000000
30400,Random,Hybrid,10,761.000000
30400,AlmostSorted,Hybrid,10,1.000000
30400,ReverseSorted,Hybrid,10,1546.000000
30400,Random,Hybrid,50,715.000000
30400,AlmostSorted,Hybrid,50,1.000000
30400,ReverseSorted,Hybrid,50,1495.000000
30500,Random,StandardMerge,0,7.000000
30500,AlmostSorted,StandardMerge,0,4.000000
30500,ReverseSorted,StandardMerge,0,4.000000
30500,Random,Hybrid,10,764.000000
30500,AlmostSorted,Hybrid,10,1.000000
30500,ReverseSorted,Hybrid,10,1455.000000
30500,Random,Hybrid,50,709.000000
30500,AlmostSorted,Hybrid,50,3.000000
30500,ReverseSorted,Hybrid,50,1473.000000
30600,Random,StandardMerge,0,7.000000
30600,AlmostSorted,StandardMerge,0,9.000000
30600,ReverseSorted,StandardMerge,0,12.000000
30600,Random,Hybrid,10,751.000000
30600,AlmostSorted,Hybrid,10,2.000000
30600,ReverseSorted,Hybrid,10,1492.000000
30600,Random,Hybrid,50,765.000000
30600,AlmostSorted,Hybrid,50,1.000000
30600,ReverseSorted,Hybrid,50,1462.000000
30700,Random,StandardMerge,0,7.000000
30700,AlmostSorted,StandardMerge,0,4.000000
30700,ReverseSorted,StandardMerge,0,4.000000
30700,Random,Hybrid,10,736.000000
30700,AlmostSorted,Hybrid,10,1.000000
30700,ReverseSorted,Hybrid,10,1491.000000
30700,Random,Hybrid,50,723.000000
30700,AlmostSorted,Hybrid,50,2.000000
30700,ReverseSorted,Hybrid,50,1556.000000
30800,Random,StandardMerge,0,8.000000
30800,AlmostSorted,StandardMerge,0,4.000000
30800,ReverseSorted,StandardMerge,0,9.000000
30800,Random,Hybrid,10,844.000000
30800,AlmostSorted,Hybrid,10,2.000000
30800,ReverseSorted,Hybrid,10,1595.000000
30800,Random,Hybrid,50,771.000000
30800,AlmostSorted,Hybrid,50,3.000000
30800,ReverseSorted,Hybrid,50,1536.000000
30900,Random,StandardMerge,0,7.000000
30900,AlmostSorted,StandardMerge,0,4.000000
30900,ReverseSorted,StandardMerge,0,8.000000
30900,Random,Hybrid,10,778.000000
30900,AlmostSorted,Hybrid,10,2.000000
30900,ReverseSorted,Hybrid,10,1607.000000
30900,Random,Hybrid,50,858.000000
30900,AlmostSorted,Hybrid,50,1.000000
30900,ReverseSorted,Hybrid,50,1609.000000
31000,Random,StandardMerge,0,7.000000
31000,AlmostSorted,StandardMerge,0,4.000000
31000,ReverseSorted,StandardMerge,0,5.000000
31000,Random,Hybrid,10,851.000000
31000,AlmostSorted,Hybrid,10,2.000000
31000,ReverseSorted,Hybrid,10,1702.000000
31000,Random,Hybrid,50,852.000000
31000,AlmostSorted,Hybrid,50,2.000000
31000,ReverseSorted,Hybrid,50,1751.000000
31100,Random,StandardMerge,0,7.000000
31100,AlmostSorted,StandardMerge,0,5.000000
31100,ReverseSorted,StandardMerge,0,5.000000
31100,Random,Hybrid,10,892.000000
31100,AlmostSorted,Hybrid,10,2.000000
31100,ReverseSorted,Hybrid,10,1775.000000
31100,Random,Hybrid,50,855.000000
31100,AlmostSorted,Hybrid,50,2.000000
31100,ReverseSorted,Hybrid,50,1585.000000
31200,Random,StandardMerge,0,17.000000
31200,AlmostSorted,StandardMerge,0,4.000000
31200,ReverseSorted,StandardMerge,0,5.000000
31200,Random,Hybrid,10,813.000000
31200,AlmostSorted,Hybrid,10,4.000000
31200,ReverseSorted,Hybrid,10,1585.000000
31200,Random,Hybrid,50,787.000000
31200,AlmostSorted,Hybrid,50,2.000000
31200,ReverseSorted,Hybrid,50,1526.000000
31300,Random,StandardMerge,0,7.000000
31300,AlmostSorted,StandardMerge,0,4.000000
31300,ReverseSorted,StandardMerge,0,4.000000
31300,Random,Hybrid,10,813.000000
31300,AlmostSorted,Hybrid,10,2.000000
31300,ReverseSorted,Hybrid,10,1830.000000
31300,Random,Hybrid,50,892.000000
31300,AlmostSorted,Hybrid,50,4.000000
31300,ReverseSorted,Hybrid,50,1648.000000
31400,Random,StandardMerge,0,8.000000
31400,AlmostSorted,StandardMerge,0,4.000000
31400,ReverseSorted,StandardMerge,0,5.000000
31400,Random,Hybrid,10,734.000000
31400,AlmostSorted,Hybrid,10,2.000000
31400,ReverseSorted,Hybrid,10,1489.000000
31400,Random,Hybrid,50,820.000000
31400,AlmostSorted,Hybrid,50,2.000000
31400,ReverseSorted,Hybrid,50,1658.000000
31500,Random,StandardMerge,0,7.000000
31500,AlmostSorted,StandardMerge,0,4.000000
31500,ReverseSorted,StandardMerge,0,4.000000
31500,Random,Hybrid,10,804.000000
31500,AlmostSorted,Hybrid,10,2.000000
31500,ReverseSorted,Hybrid,10,1545.000000
31500,Random,Hybrid,50,848.000000
31500,AlmostSorted,Hybrid,50,2.000000
31500,ReverseSorted,Hybrid,50,1588.000000
31600,Random,StandardMerge,0,9.000000
31600,AlmostSorted,StandardMerge,0,5.000000
31600,ReverseSorted,StandardMerge,0,10.000000
31600,Random,Hybrid,10,797.000000
31600,AlmostSorted,Hybrid,10,2.000000
31600,ReverseSorted,Hybrid,10,1596.000000
31600,Random,Hybrid,50,774.000000
31600,AlmostSorted,Hybrid,50,2.000000
31600,ReverseSorted,Hybrid,50,1568.000000
31700,Random,StandardMerge,0,7.000000
31700,AlmostSorted,StandardMerge,0,4.000000
31700,ReverseSorted,StandardMerge,0,5.000000
31700,Random,Hybrid,10,763.000000
31700,AlmostSorted,Hybrid,10,2.000000
31700,ReverseSorted,Hybrid,10,1674.000000
31700,Random,Hybrid,50,794.000000
31700,AlmostSorted,Hybrid,50,2.000000
31700,ReverseSorted,Hybrid,50,1646.000000
31800,Random,StandardMerge,0,7.000000
31800,AlmostSorted,StandardMerge,0,6.000000
31800,ReverseSorted,StandardMerge,0,7.000000
31800,Random,Hybrid,10,795.000000
31800,AlmostSorted,Hybrid,10,2.000000
31800,ReverseSorted,Hybrid,10,1573.000000
31800,Random,Hybrid,50,811.000000
31800,AlmostSorted,Hybrid,50,4.000000
31800,ReverseSorted,Hybrid,50,1614.000000
31900,Random,StandardMerge,0,7.000000
31900,AlmostSorted,StandardMerge,0,5.000000
31900,ReverseSorted,StandardMerge,0,5.000000
31900,Random,Hybrid,10,834.000000
31900,AlmostSorted,Hybrid,10,3.000000
31900,ReverseSorted,Hybrid,10,1665.000000
31900,Random,Hybrid,50,780.000000
31900,AlmostSorted,Hybrid,50,2.000000
31900,ReverseSorted,Hybrid,50,1719.000000
32000,Random,StandardMerge,0,13.000000
32000,AlmostSorted,StandardMerge,0,11.000000
32000,ReverseSorted,StandardMerge,0,4.000000
32000,Random,Hybrid,10,818.000000
32000,AlmostSorted,Hybrid,10,2.000000
32000,ReverseSorted,Hybrid,10,1607.000000
32000,Random,Hybrid,50,825.000000
32000,AlmostSorted,Hybrid,50,2.000000
32000,ReverseSorted,Hybrid,50,1581.000000
32100,Random,StandardMerge,0,7.000000
32100,AlmostSorted,StandardMerge,0,4.000000
32100,ReverseSorted,StandardMerge,0,4.000000
32100,Random,Hybrid,10,805.000000
32100,AlmostSorted,Hybrid,10,2.000000
32100,ReverseSorted,Hybrid,10,1694.000000
32100,Random,Hybrid,50,895.000000
32100,AlmostSorted,Hybrid,50,3.000000
32100,ReverseSorted,Hybrid,50,1609.000000
32200,Random,StandardMerge,0,12.000000
32200,AlmostSorted,StandardMerge,0,4.000000
32200,ReverseSorted,StandardMerge,0,4.000000
32200,Random,Hybrid,10,850.000000
32200,AlmostSorted,Hybrid,10,4.000000
32200,ReverseSorted,Hybrid,10,1647.000000
32200,Random,Hybrid,50,841.000000
32200,AlmostSorted,Hybrid,50,2.000000
32200,ReverseSorted,Hybrid,50,1649.000000
32300,Random,StandardMerge,0,8.000000
32300,AlmostSorted,StandardMerge,0,4.000000
32300,ReverseSorted,StandardMerge,0,4.000000
32300,Random,Hybrid,10,819.000000
32300,AlmostSorted,Hybrid,10,2.000000
32300,ReverseSorted,Hybrid,10,1710.000000
32300,Random,Hybrid,50,897.000000
32300,AlmostSorted,Hybrid,50,2.000000
32300,ReverseSorted,Hybrid,50,1930.000000
32400,Random,StandardMerge,0,7.000000
32400,AlmostSorted,StandardMerge,0,5.000000
32400,ReverseSorted,StandardMerge,0,6.000000
32400,Random,Hybrid,10,872.000000
32400,AlmostSorted,Hybrid,10,2.000000
32400,ReverseSorted,Hybrid,10,1630.000000
32400,Random,Hybrid,50,862.000000
32400,AlmostSorted,Hybrid,50,2.000000
32400,ReverseSorted,Hybrid,50,1729.000000
32500,Random,StandardMerge,0,7.000000
32500,AlmostSorted,StandardMerge,0,4.000000
32500,ReverseSorted,StandardMerge,0,5.000000
32500,Random,Hybrid,10,828.000000
32500,AlmostSorted,Hybrid,10,2.000000
32500,ReverseSorted,Hybrid,10,1685.000000
32500,Random,Hybrid,50,916.000000
32500,AlmostSorted,Hybrid,50,2.000000
32500,ReverseSorted,Hybrid,50,1644.000000
32600,Random,StandardMerge,0,8.000000
32600,AlmostSorted,StandardMerge,0,5.000000
32600,ReverseSorted,StandardMerge,0,4.000000
32600,Random,Hybrid,10,789.000000
32600,AlmostSorted,Hybrid,10,2.000000
32600,ReverseSorted,Hybrid,10,1719.000000
32600,Random,Hybrid,50,825.000000
32600,AlmostSorted,Hybrid,50,2.000000
32600,ReverseSorted,Hybrid,50,1657.000000
32700,Random,StandardMerge,0,7.000000
32700,AlmostSorted,StandardMerge,0,4.000000
32700,ReverseSorted,StandardMerge,0,5.000000
32700,Random,Hybrid,10,851.000000
32700,AlmostSorted,Hybrid,10,2.000000
32700,ReverseSorted,Hybrid,10,1650.000000
32700,Random,Hybrid,50,797.000000
32700,AlmostSorted,Hybrid,50,2.000000
32700,ReverseSorted,Hybrid,50,1671.000000
32800,Random,StandardMerge,0,7.000000
32800,AlmostSorted,StandardMerge,0,4.000000
32800,ReverseSorted,StandardMerge,0,4.000000
32800,Random,Hybrid,10,841.000000
32800,AlmostSorted,Hybrid,10,2.000000
32800,ReverseSorted,Hybrid,10,1723.000000
32800,Random,Hybrid,50,814.000000
32800,AlmostSorted,Hybrid,50,2.000000
32800,ReverseSorted,Hybrid,50,1650.000000
32900,Random,StandardMerge,0,7.000000
32900,AlmostSorted,StandardMerge,0,4.000000
32900,ReverseSorted,StandardMerge,0,5.000000
32900,Random,Hybrid,10,798.000000
32900,AlmostSorted,Hybrid,10,2.000000
32900,ReverseSorted,Hybrid,10,1605.000000
32900,Random,Hybrid,50,820.000000
32900,AlmostSorted,Hybrid,50,2.000000
32900,ReverseSorted,Hybrid,50,1754.000000
33000,Random,StandardMerge,0,7.000000
33000,AlmostSorted,StandardMerge,0,6.000000
33000,ReverseSorted,StandardMerge,0,5.000000
33000,Random,Hybrid,10,868.000000
33000,AlmostSorted,Hybrid,10,2.000000
33000,ReverseSorted,Hybrid,10,1778.000000
33000,Random,Hybrid,50,827.000000
33000,AlmostSorted,Hybrid,50,2.000000
33000,ReverseSorted,Hybrid,50,1577.000000
33100,Random,StandardMerge,0,8.000000
33100,AlmostSorted,StandardMerge,0,5.000000
33100,ReverseSorted,StandardMerge,0,5.000000
33100,Random,Hybrid,10,846.000000
33100,AlmostSorted,Hybrid,10,2.000000
33100,ReverseSorted,Hybrid,10,1720.000000
33100,Random,Hybrid,50,851.000000
33100,AlmostSorted,Hybrid,50,2.000000
33100,ReverseSorted,Hybrid,50,1729.000000
33200,Random,StandardMerge,0,7.000000
33200,AlmostSorted,StandardMerge,0,5.000000
33200,ReverseSorted,StandardMerge,0,5.000000
33200,Random,Hybrid,10,865.000000
33200,AlmostSorted,Hybrid,10,2.000000
33200,ReverseSorted,Hybrid,10,1679.000000
33200,Random,Hybrid,50,862.000000
33200,AlmostSorted,Hybrid,50,2.000000
33200,ReverseSorted,Hybrid,50,1699.000000
33300,Random,StandardMerge,0,7.000000
33300,AlmostSorted,StandardMerge,0,4.000000
33300,ReverseSorted,StandardMerge,0,5.000000
33300,Random,Hybrid,10,908.000000
33300,AlmostSorted,Hybrid,10,2.000000
33300,ReverseSorted,Hybrid,10,1804.000000
33300,Random,Hybrid,50,815.000000
33300,AlmostSorted,Hybrid,50,2.000000
33300,ReverseSorted,Hybrid,50,1746.000000
33400,Random,StandardMerge,0,7.000000
33400,AlmostSorted,StandardMerge,0,5.000000
33400,ReverseSorted,StandardMerge,0,5.000000
33400,Random,Hybrid,10,870.000000
33400,AlmostSorted,Hybrid,10,2.000000
33400,ReverseSorted,Hybrid,10,1770.000000
33400,Random,Hybrid,50,847.000000
33400,AlmostSorted,Hybrid,50,2.000000
33400,ReverseSorted,Hybrid,50,1694.000000
33500,Random,StandardMerge,0,8.000000
33500,AlmostSorted,StandardMerge,0,5.000000
33500,ReverseSorted,StandardMerge,0,5.000000
33500,Random,Hybrid,10,880.000000
33500,AlmostSorted,Hybrid,10,2.000000
33500,ReverseSorted,Hybrid,10,1790.000000
33500,Random,Hybrid,50,912.000000
33500,AlmostSorted,Hybrid,50,2.000000
33500,ReverseSorted,Hybrid,50,1770.000000
33600,Random,StandardMerge,0,9.000000
33600,AlmostSorted,StandardMerge,0,5.000000
33600,ReverseSorted,StandardMerge,0,6.000000
33600,Random,Hybrid,10,874.000000
33600,AlmostSorted,Hybrid,10,2.000000
33600,ReverseSorted,Hybrid,10,1758.000000
33600,Random,Hybrid,50,882.000000
33600,AlmostSorted,Hybrid,50,2.000000
33600,ReverseSorted,Hybrid,50,1752.000000
33700,Random,StandardMerge,0,7.000000
33700,AlmostSorted,StandardMerge,0,5.000000
33700,ReverseSorted,StandardMerge,0,5.000000
33700,Random,Hybrid,10,926.000000
33700,AlmostSorted,Hybrid,10,2.000000
33700,ReverseSorted,Hybrid,10,1808.000000
33700,Random,Hybrid,50,913.000000
33700,AlmostSorted,Hybrid,50,2.000000
33700,ReverseSorted,Hybrid,50,1812.000000
33800,Random,StandardMerge,0,8.000000
33800,AlmostSorted,StandardMerge,0,4.000000
33800,ReverseSorted,StandardMerge,0,5.000000
33800,Random,Hybrid,10,913.000000
33800,AlmostSorted,Hybrid,10,2.000000
33800,ReverseSorted,Hybrid,10,1746.000000
33800,Random,Hybrid,50,896.000000
33800,AlmostSorted,Hybrid,50,2.000000
33800,ReverseSorted,Hybrid,50,1807.000000
33900,Random,StandardMerge,0,9.000000
33900,AlmostSorted,StandardMerge,0,4.000000
33900,ReverseSorted,StandardMerge,0,5.000000
33900,Random,Hybrid,10,899.000000
33900,AlmostSorted,Hybrid,10,2.000000
33900,ReverseSorted,Hybrid,10,1834.000000
33900,Random,Hybrid,50,876.000000
33900,AlmostSorted,Hybrid,50,2.000000
33900,ReverseSorted,Hybrid,50,1859.000000
34000,Random,StandardMerge,0,14.000000
34000,AlmostSorted,StandardMerge,0,12.000000
34000,ReverseSorted,StandardMerge,0,5.000000
34000,Random,Hybrid,10,937.000000
34000,AlmostSorted,Hybrid,10,2.000000
34000,ReverseSorted,Hybrid,10,1860.000000
34000,Random,Hybrid,50,867.000000
34000,AlmostSorted,Hybrid,50,2.000000
34000,ReverseSorted,Hybrid,50,1879.000000
34100,Random,StandardMerge,0,8.000000
34100,AlmostSorted,StandardMerge,0,5.000000
34100,ReverseSorted,StandardMerge,0,5.000000
34100,Random,Hybrid,10,911.000000
34100,AlmostSorted,Hybrid,10,3.000000
34100,ReverseSorted,Hybrid,10,1851.000000
34100,Random,Hybrid,50,904.000000
34100,AlmostSorted,Hybrid,50,2.000000
34100,ReverseSorted,Hybrid,50,1865.000000
34200,Random,StandardMerge,0,8.000000
34200,AlmostSorted,StandardMerge,0,5.000000
34200,ReverseSorted,StandardMerge,0,6.000000
34200,Random,Hybrid,10,901.000000
34200,AlmostSorted,Hybrid,10,2.000000
34200,ReverseSorted,Hybrid,10,1803.000000
34200,Random,Hybrid,50,864.000000
34200,AlmostSorted,Hybrid,50,2.000000
